trajectory,time,wealth,wealth_real,liquidity,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
122,2,213.89716883562474,205.59128107999302,85.55886753424988,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
122,3,211.3508420952754,199.16061893170365,105.6754210476377,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,4,212.64789518630374,196.45378532203233,106.32394759315187,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,5,231.19528549446304,209.40069315975862,69.35858564833892,0.0799999999999999,0.21000000000000002,0.09000000000000001,0.24000000000000005,0.019999999999999976,0.36000000000000004,DP
122,6,215.09632056996554,190.99937707967655,107.54816028498277,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,7,230.6115537748194,200.76123544463897,115.3057768874097,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,8,237.4531801559668,202.6640028715885,118.7265900779834,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,9,248.85222593777615,208.2284104775667,124.42611296888808,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,10,248.84556554767025,204.14003662850277,124.42278277383512,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,11,235.63920273026287,189.51590131736094,117.81960136513143,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,12,243.2559070070646,191.80562259499644,24.325590700706456,0.07999999999999999,0.06999999999999999,0.03,0.32000000000000006,0.019999999999999997,0.48,DP
122,13,185.70047641104998,143.55250818860316,92.85023820552499,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,14,192.2494650121318,145.70106802315485,96.1247325060659,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,15,209.67809293733703,155.79391160834305,104.83904646866851,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,16,218.05311293517414,158.83987728498474,109.02655646758707,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,17,231.43987701160597,165.28569562317804,115.71993850580299,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,18,235.47863194008664,164.87257175693105,117.73931597004332,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
122,19,247.14804688164892,169.6500215966959,24.71480468816489,0.15999999999999998,0.06999999999999999,0.03,0.28,0.039999999999999994,0.42000000000000004,DP
122,20,269.3345237645183,181.25441350983164,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
122,21,295.74090909661606,195.1226998522927,0.0,0.48,0.0,0.0,0.16000000000000003,0.12,0.24,DP
122,22,333.4747042564508,215.70445624882632,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
122,23,315.77682139555577,200.25173995973654,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
122,24,316.7244346457494,196.91438677454462,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
122,25,354.4145808142734,216.02662797163913,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
122,26,269.76787895669924,161.20769617749437,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
122,27,302.4975627983487,177.22184043171876,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
122,28,333.2572434907917,191.4144802289437,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
122,29,447.63354420575024,252.06795766063505,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
122,30,497.91500035403493,274.8843768818851,0.0,,,,,,,DP
123,0,200.0,200.0,80.0,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
123,1,203.87597721365935,199.87840903299937,81.55039088546374,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
123,2,215.10473104777785,206.75195217971728,86.04189241911114,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
123,3,224.0855527239384,211.16082118108645,112.0427763619692,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,4,218.9092496651871,202.23830901807935,109.45462483259355,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,5,231.79751625028047,209.9461521099296,69.53925487508415,0.0799999999999999,0.21000000000000002,0.09000000000000001,0.24000000000000005,0.019999999999999976,0.36000000000000004,DP
123,6,203.57413782600065,180.76800854271616,101.78706891300033,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,7,210.40953475801808,183.1741621610107,105.20476737900904,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,8,208.2412808941075,177.73192812741607,104.12064044705374,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,9,197.13933228130014,164.95737439699764,98.56966614065007,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,10,207.20220012089888,169.97797259957107,103.60110006044944,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,11,211.82627740920702,170.36404562894703,105.91313870460351,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,12,222.68798265173388,175.58795460493843,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
123,13,174.9517272669689,135.2433754963021,87.47586363348445,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,14,167.280370256158,126.77761472102388,83.640185128079,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,15,177.15261780147597,131.62700448252295,88.57630890073798,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,16,172.16189508940633,125.41061175898722,86.08094754470316,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,17,179.3906101489999,128.11405782615805,89.69530507449996,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,18,183.7141971668101,128.62921746062497,91.85709858340505,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,19,179.2276288692197,123.02735745651326,89.61381443460985,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,20,185.95525137052297,125.14255341326476,37.19105027410459,0.07999999999999999,0.13999999999999999,0.06,0.28,0.019999999999999997,0.42000000000000004,DP
123,21,177.8593178309996,117.34727669256618,35.571863566199916,0.07999999999999999,0.13999999999999999,0.06,0.28,0.019999999999999997,0.42000000000000004,DP
123,22,184.19425935376577,119.14403716662345,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
123,23,165.93831107580317,105.23076194146932,82.96915553790159,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
123,24,170.24501531988219,105.84498423884853,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
123,25,167.1458355409698,101.88054664246387,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
123,26,186.22124994679973,111.28196136366378,0.0,0.5599999999999999,0.0,0.0,0.12000000000000002,0.13999999999999999,0.18000000000000002,DP
123,27,255.16173371116818,149.48957485051253,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
123,28,321.49348962848865,184.65767936392004,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
123,29,423.23558289124014,238.329165384592,0.0,0.6400000000000001,0.0,0.0,0.08000000000000002,0.16000000000000003,0.12,DP
123,30,580.2842586971406,320.3580465599794,0.0,,,,,,,DP
124,0,200.0,200.0,80.0,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
124,1,222.74047951715107,218.37301913446183,89.09619180686042,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
124,2,224.19747141940024,215.491610360823,89.67898856776009,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
124,3,219.47553111466658,206.81669485592508,109.73776555733329,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,4,239.01229160809575,220.81041236625467,119.50614580404788,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,5,262.59239296569405,237.83802073599358,105.0369571862776,0.07999999999999999,0.27999999999999997,0.12,0.2,0.019999999999999997,0.3,DP
124,6,248.9736416297995,221.0814686859427,124.48682081489974,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,7,261.91855475758234,228.01586381205902,130.95927737879117,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,8,292.4030677085909,249.56320279573256,146.20153385429546,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,9,308.5965970915384,258.2198276467278,154.2982985457692,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,10,315.09400346357717,258.4868300422018,157.54700173178858,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,11,328.3144885588733,264.0512083467184,164.15724427943664,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,12,351.6500587235297,277.27367149639184,105.49501761705892,0.0799999999999999,0.21000000000000002,0.09000000000000001,0.24000000000000005,0.019999999999999976,0.36000000000000004,DP
124,13,327.8206394100958,253.41601665654457,0.0,0.31999999999999995,0.0,0.0,0.24000000000000005,0.07999999999999999,0.36000000000000004,DP
124,14,281.1692178866042,213.09112791928024,140.5846089433021,0.07999999999999999,0.35,0.15,0.16000000000000003,0.019999999999999997,0.24,DP
124,15,301.492291893459,224.0132138548382,0.0,0.15999999999999998,0.0,0.0,0.32000000000000006,0.039999999999999994,0.48,DP
