trajectory,time,wealth,alloc_actions,alloc_obligations,alloc_cash,alloc_or,alloc_crypto,alloc_scpi,solver
121,3,116.24969104705971,0.09712859988212585,0.0,0.6136291027069092,0.2892422080039978,0.0,0.0,RL
121,4,119.24484668230791,0.13191437721252441,0.0,0.5892226099967957,0.27886295318603516,0.0,0.0,RL
121,5,114.66901733581338,0.16282334923744202,0.0,0.5650479197502136,0.2721286416053772,0.0,0.0,RL
121,6,96.7759948634147,0.18085144460201263,0.0,0.532817542552948,0.2863306999206543,0.0,0.0,RL
121,7,105.22816399012763,0.6334097385406494,0.0,0.20056110620498657,0.16602873802185059,0.0,0.0,RL
121,8,110.64184498202866,0.999999463558197,0.0,0.0,0.0,0.0,0.0,RL
121,9,145.2254467499121,0.9999997615814209,0.0,0.0,0.0,0.0,0.0,RL
121,10,190.7517176118382,,,,,,,RL
122,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
122,1,100.09277809465648,0.02467850223183632,0.05998573824763298,0.5946143865585327,0.2801903784275055,0.0,0.04053093120455742,RL
122,2,94.29325539687876,0.015653397887945175,0.050301820039749146,0.6334936618804932,0.30055105686187744,0.0,0.0,RL
122,3,99.66543382174586,0.04600304737687111,0.007321820594370365,0.6411392092704773,0.30553579330444336,0.0,0.0,RL
122,4,99.8617384038698,0.06672250479459763,0.0,0.6297977566719055,0.30347955226898193,0.0,0.0,RL
122,5,99.53025285417421,0.10198622196912766,0.0,0.6014540195465088,0.2965596318244934,0.0,0.0,RL
122,6,81.24549088525853,0.0,0.0,0.5644287467002869,0.43557021021842957,0.0,0.0,RL
122,7,75.81612591061302,0.0,0.0,1.0,0.0,0.0,0.0,RL
122,8,76.42293355959144,0.0,0.0,1.0,0.0,0.0,0.0,RL
122,9,77.27338818506598,0.0,0.0,1.0,0.0,0.0,0.0,RL
122,10,78.333549717477,,,,,,,RL
123,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
123,1,97.42544804997296,0.01793159358203411,0.06366671621799469,0.5952556133270264,0.2807548940181732,0.0,0.042391225695610046,RL
123,2,101.37166470971795,0.03807840868830681,0.03849145397543907,0.6269041895866394,0.29652589559555054,0.0,0.0,RL
123,3,103.22488624999733,0.058839961886405945,0.0016248770989477634,0.6367480754852295,0.30278703570365906,0.0,0.0,RL
123,4,106.21477649561588,0.09219688177108765,0.0,0.6137503981590271,0.2940526008605957,0.0,0.0,RL
123,5,102.58698862597375,0.11761897802352905,0.0,0.5919804573059082,0.29040050506591797,0.0,0.0,RL
123,6,74.8122490355992,0.0,0.0,0.0,0.9999874830245972,0.0,0.0,RL
123,7,71.68865856692017,0.0,0.0,1.0,0.0,0.0,0.0,RL
123,8,72.34552111513338,0.0,0.0,1.0,0.0,0.0,0.0,RL
123,9,73.04621745199896,0.0,0.0,1.0,0.0,0.0,0.0,RL
123,10,73.47349283078384,,,,,,,RL
124,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
124,1,105.26713128805719,0.03715362399816513,0.05327092856168747,0.593389093875885,0.27905550599098206,0.0,0.03713083639740944,RL
124,2,108.00434503218227,0.0567958801984787,0.028864655643701553,0.6213812828063965,0.2929580807685852,0.0,0.0,RL
124,3,109.49736103204505,0.0786849707365036,0.0,0.6252173185348511,0.29609766602516174,0.0,0.0,RL
124,4,107.68508172475609,0.09741527587175369,0.0,0.610489010810852,0.2920956313610077,0.0,0.0,RL
124,5,106.07907784008054,0.13299989700317383,0.0,0.5827268958091736,0.28427305817604065,0.0,0.0,RL
124,6,93.01193559859703,0.14793017506599426,0.0,0.5479068756103516,0.3041626214981079,0.0,0.0,RL
124,7,104.09280593572623,0.6753896474838257,0.0,0.16484668850898743,0.1597631573677063,0.0,0.0,RL
124,8,101.19974376476848,0.9999991059303284,0.0,0.0,0.0,0.0,0.0,RL
124,9,121.9887287817711,0.9999996423721313,0.0,0.0,0.0,0.0,0.0,RL
124,10,122.62053731973683,,,,,,,RL
125,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
125,1,95.45256403708868,0.012792423367500305,0.06649228930473328,0.5957344770431519,0.28116312623023987,0.0,0.043817728757858276,RL
125,2,92.06591719044116,0.007984906435012817,0.054400138556957245,0.6357409358024597,0.30187395215034485,0.0,0.0,RL
125,3,94.40507748640806,0.02503950335085392,0.016765957698225975,0.6483122110366821,0.3098822832107544,0.0,0.0,RL
125,4,93.75060585962827,0.03643696755170822,0.0,0.6490887403488159,0.3144742250442505,0.0,0.0,RL
125,5,93.41244241778205,0.06216666102409363,0.0,0.6258084177970886,0.3120247423648834,0.0,0.0,RL
125,6,76.29210137674961,0.0,0.0,0.0,0.999993622303009,0.0,0.0,RL
125,7,63.44773071619361,0.0,0.0,1.0,0.0,0.0,0.0,RL
125,8,64.35297318813245,0.0,0.0,1.0,0.0,0.0,0.0,RL
125,9,64.51746339544128,0.0,0.0,1.0,0.0,0.0,0.0,RL
125,10,65.18242860313174,,,,,,,RL
126,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
126,1,105.42697281463913,0.03752683103084564,0.053071971982717514,0.5933516621589661,0.27901962399482727,0.0,0.0370299331843853,RL
126,2,108.55037000760923,0.05825064331293106,0.02812642976641655,0.6209511160850525,0.29267174005508423,0.0,0.0,RL
126,3,115.01045239529056,0.09393224865198135,0.0,0.6156256794929504,0.29044201970100403,0.0,0.0,RL
126,4,118.97018974168756,0.13120560348033905,0.0,0.5896534323692322,0.2791409492492676,0.0,0.0,RL
126,5,124.2645752229659,0.18737369775772095,0.0,0.5508795380592346,0.2617465853691101,0.0,0.0,RL
126,6,99.50061315494278,0.19754183292388916,0.0,0.5252344608306885,0.2772234380245209,0.0,0.0,RL
126,7,96.10963296380149,0.9999987483024597,0.0,0.0,0.0,0.0,0.0,RL
126,8,105.31145201191545,0.9999992847442627,0.0,0.0,0.0,0.0,0.0,RL
126,9,83.32772864938967,0.0,0.0,1.0,0.0,0.0,0.0,RL
126,10,84.41020162939667,,,,,,,RL
127,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
127,1,110.04686829758971,0.04802132770419121,0.04752587154507637,0.5922766923904419,0.27796226739883423,0.0,0.03421390429139137,RL
127,2,111.51660715549451,0.06594527512788773,0.024247748777270317,0.6186731457710266,0.29113373160362244,0.0,0.0,RL
127,3,116.77474392643259,0.09845945984125137,0.0,0.612799346446991,0.2887411415576935,0.0,0.0,RL
127,4,112.47507256802841,0.11298400908708572,0.0,0.6008226275444031,0.28619322180747986,0.0,0.0,RL
127,5,114.20481273919812,0.16143783926963806,0.0,0.5658595561981201,0.27270254492759705,0.0,0.0,RL
127,6,100.27480908803653,0.2015570104122162,0.0,0.5234202146530151,0.27502259612083435,0.0,0.0,RL
127,7,110.32806333579471,0.5244014859199524,0.0,0.29373908042907715,0.181859090924263,0.0,0.0,RL
127,8,129.17068972033084,0.8416920900344849,0.0,0.08747608214616776,0.07083155959844589,0.0,0.0,RL
127,9,137.8294365304694,0.9999997019767761,0.0,0.0,0.0,0.0,0.0,RL
127,10,146.17385531008193,,,,,,,RL
128,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
128,1,99.05798887342239,0.022087756544351578,0.061395250260829926,0.5948623418807983,0.28041109442710876,0.0,0.041243549436330795,RL
128,2,99.92398070574568,0.033714111894369125,0.04076791927218437,0.6281888484954834,0.29732903838157654,0.0,0.0,RL
128,3,107.90257867573119,0.073928102850914,0.0,0.6282305717468262,0.29784122109413147,0.0,0.0,RL
128,4,115.92505732694717,0.12302807718515396,0.0,0.5946444272994995,0.2823273837566376,0.0,0.0,RL
128,5,124.68368190802576,0.1882980912923813,0.0,0.5503553152084351,0.2613465189933777,0.0,0.0,RL
128,6,111.95687906338571,0.24087363481521606,0.0,0.5060198307037354,0.25310641527175903,0.0,0.0,RL
128,7,112.18755455010027,0.5013983249664307,0.0,0.3135651648044586,0.18503619730472565,0.0,0.0,RL
128,8,124.37043386003803,0.9830356240272522,0.0,0.0,0.016964087262749672,0.0,0.0,RL
128,9,116.31069510057516,0.9999995827674866,0.0,0.0,0.0,0.0,0.0,RL
128,10,124.46322772682126,,,,,,,RL
129,0,100.0,0.01790601946413517,0.07109695672988892,0.5580278635025024,0.2621552348136902,0.0,0.09081397205591202,RL
129,1,104.76815479018711,0.035984013229608536,0.053895194083452225,0.5935062766075134,0.27916714549064636,0.0,0.03744731470942497,RL
129,2,105.97714079859662,0.051285091787576675,0.031674690544605255,0.6230097413063049,0.2940303683280945,0.0,0.0,RL
129,3,113.06238259406025,0.08874353021383286,0.0,0.618877649307251,0.2923787832260132,0.0,0.0,RL
