Date,AAPL,MSFT,AMZN,GOOGL,META,JPM,XOM,JNJ,NVDA,PG
2019-01-17,37.04914093017578,99.29084014892578,84.66100311279297,54.54388427734375,147.27125549316406,84.88753509521484,52.09745407104492,106.0436019897461,3.761441707611084,75.9795913696289
2019-01-18,37.27733612060547,100.77849578857422,84.80999755859375,54.9498176574707,148.9991912841797,86.26493072509766,52.7186279296875,107.35795593261719,3.890608310699463,76.6334228515625
2019-01-22,36.44060516357422,98.87915802001953,81.6084976196289,53.52706527709961,146.5463409423828,84.90403747558594,51.924102783203125,105.80535888671875,3.688305616378784,75.81192016601562
2019-01-23,36.58799362182617,99.8428726196289,82.0009994506836,53.81389617919922,143.2990264892578,84.68958282470703,51.49797821044922,105.80535888671875,3.7011983394622803,79.5002670288086
2019-01-24,36.297977447509766,99.36570739746094,82.74649810791016,53.793548583984375,144.81842041015625,84.73905944824219,51.57020568847656,104.35137939453125,3.9131693840026855,79.04759979248047
2019-01-25,37.50078201293945,100.27326965332031,83.52850341796875,54.6624870300293,147.97633361816406,85.27520751953125,51.80133819580078,105.3371353149414,3.9704384803771973,78.4608383178711
2019-01-28,37.15373992919922,98.3177490234375,81.89450073242188,53.588104248046875,146.447021484375,85.67933654785156,51.45463562011719,105.96145629882812,3.421543836593628,78.39374542236328
2019-01-29,36.768646240234375,96.31550598144531,79.69400024414062,53.101776123046875,143.18975830078125,85.91853332519531,51.64966583251953,107.06222534179688,3.262627124786377,78.4105224609375
2019-01-30,39.281219482421875,99.53410339355469,83.52149963378906,54.48780822753906,149.37655639648438,86.11647033691406,52.2130241394043,108.13832092285156,3.4061732292175293,79.23201751708984
2019-01-31,39.564090728759766,97.70960998535156,85.9365005493164,55.87234115600586,165.53370666503906,85.36592102050781,52.92806625366211,109.32127380371094,3.563849687576294,80.86660766601562
2019-02-01,39.58311462402344,96.16578674316406,81.3115005493164,55.511566162109375,164.56048583984375,85.67933654785156,54.83488082885742,110.2413101196289,3.588146686553955,81.7048568725586
2019-02-04,40.70746612548828,98.93527221679688,81.66549682617188,56.64301681518555,168.075927734375,85.98452758789062,54.04037094116211,109.15697479248047,3.6984705924987793,82.17430877685547
2019-02-05,41.4039421081543,100.32005310058594,82.94049835205078,57.16160583496094,169.9727020263672,85.60509490966797,54.596534729003906,109.15697479248047,3.717560052871704,81.67973327636719
2019-02-06,41.418209075927734,99.2066421508789,82.01300048828125,55.72346496582031,169.3073272705078,85.56388092041016,54.35818099975586,109.25553894042969,3.7931761741638184,82.08209228515625
2019-02-07,40.633785247802734,98.49553680419922,80.71849822998047,54.880836486816406,165.22586059570312,84.4421615600586,53.93925857543945,108.47515106201172,3.654836416244507,81.42825317382812
2019-02-08,40.6815299987793,98.86980438232422,79.41100311279297,54.705657958984375,166.1692657470703,83.60086822509766,54.02690124511719,108.76265716552734,3.6734306812286377,81.90605163574219
2019-02-11,40.44755935668945,98.47683715820312,79.55000305175781,54.69275665283203,164.63992309570312,83.2049789428711,54.11453628540039,108.43408203125,3.630788564682007,82.37548065185547
2019-02-12,40.79610824584961,100.01128387451172,81.90049743652344,55.95621109008789,163.8951416015625,84.62358093261719,55.06389617919922,110.20845031738281,3.7478065490722656,83.20536041259766
2019-02-13,40.62660217285156,99.9364242553711,82.0,56.00831985473633,162.93190002441406,85.02774810791016,55.684654235839844,110.44664764404297,3.790201425552368,83.18856811523438
2019-02-14,40.774635314941406,100.02063751220703,81.13249969482422,56.03660202026367,162.8126983642578,84.47513580322266,55.69927215576172,110.33168029785156,3.8311078548431396,82.53474426269531
2019-02-15,40.68391036987305,101.25568389892578,80.39749908447266,55.561683654785156,161.3727569580078,87.05673217773438,56.750885009765625,112.0321044921875,3.9007725715637207,82.55152893066406
2019-02-19,40.8056526184082,101.20890808105469,81.37899780273438,55.903114318847656,161.16419982910156,86.7515640258789,57.13063430786133,111.4653091430664,3.8834190368652344,83.81730651855469
2019-02-20,41.068260192871094,100.68272399902344,81.1050033569336,55.60933303833008,161.4323272705078,87.17221069335938,57.34972381591797,112.00747680664062,3.930771589279175,83.22212982177734
2019-02-21,40.83668899536133,102.8062973022461,80.97200012207031,54.79647445678711,158.9298095703125,86.99076843261719,56.831199645996094,111.24346923828125,3.8618502616882324,83.6412353515625
2019-02-22,41.292659759521484,104.27213287353516,81.5780029296875,55.409339904785156,160.7670135498047,86.60311126708984,57.269378662109375,112.21285247802734,3.946638584136963,84.03520965576172
2019-02-25,41.59345626831055,104.85472106933594,81.6500015258789,55.44755554199219,163.47802734375,87.5103759765625,57.32781219482422,112.6263198852539,3.9342429637908936,83.46524047851562
2019-02-26,41.617332458496094,105.5782699584961,81.81999969482422,55.6797981262207,162.99147033691406,86.84230041503906,57.44466018676758,112.55188751220703,3.8948233127593994,83.68317413330078
2019-02-27,41.74623107910156,105.39971923828125,82.05449676513672,55.72346496582031,161.68060302734375,86.73507690429688,58.03618621826172,112.35343170166016,3.8529250621795654,82.9119873046875
2019-02-28,41.33563995361328,105.26818084716797,81.99150085449219,55.90509033203125,160.33004760742188,86.07524871826172,57.7148551940918,112.9901351928711,3.8283557891845703,82.61018371582031
2019-03-01,41.770111083984375,105.73798370361328,83.58650207519531,56.99535369873047,161.154296875,86.13297271728516,58.42322540283203,114.4041748046875,3.8827059268951416,82.51799774169922
2019-03-04,41.980194091796875,105.48430633544922,84.80850219726562,57.23851776123047,166.20896911621094,85.93502807617188,58.649627685546875,114.51166534423828,3.8908956050872803,82.87843322753906
2019-03-05,41.90380096435547,104.95809173583984,84.62149810791016,58.02111053466797,170.07199096679688,85.86903381347656,58.562007904052734,114.7514877319336,3.884443521499634,83.06283569335938
2019-03-06,41.66268539428711,105.00506591796875,83.44750213623047,57.810203552246094,171.3133087158203,85.54737091064453,57.89742660522461,115.01608276367188,3.7735090255737305,82.9287109375
2019-03-07,41.18045425415039,103.7271728515625,81.29750061035156,57.110984802246094,167.95677185058594,84.92877960205078,58.54010772705078,114.31324005126953,3.704268217086792,82.61018371582031
2019-03-08,41.2783317565918,103.83992004394531,81.04000091552734,57.067317962646484,168.4235076904297,84.96175384521484,57.70026397705078,114.16435241699219,3.738515615463257,82.49285125732422
2019-03-11,42.708309173583984,106.01988220214844,83.53099822998047,58.520835876464844,170.87637329101562,86.0669937133789,58.262569427490234,114.57782745361328,3.999098777770996,83.47360229492188
2019-03-12,43.18815994262695,106.76220703125,83.65499877929688,59.4135856628418,170.72743225097656,85.81131744384766,58.42322540283203,115.09049987792969,4.033348560333252,83.86758422851562
2019-03-13,43.37913513183594,107.58908081054688,84.54049682617188,59.5034065246582,172.16737365722656,86.09998321533203,58.941741943359375,115.28072357177734,4.184735298156738,84.81481170654297
2019-03-14,43.861366271972656,107.67366790771484,84.31099700927734,59.179351806640625,168.9895477294922,86.88352966308594,58.744564056396484,114.13130950927734,4.108794212341309,84.93217468261719
2019-03-15,44.43193054199219,108.91399383544922,85.61799621582031,59.06869125366211,164.82862854003906,87.88153839111328,58.53278732299805,113.78397369384766,4.214268684387207,85.87100219726562
2019-03-18,44.88551330566406,110.47378540039062,87.10749816894531,58.981849670410156,159.3568572998047,88.40939331054688,59.211952209472656,113.42840576171875,4.192926406860352,85.0914306640625
2019-03-19,44.52981185913086,110.5489730834961,88.09249877929688,59.67213439941406,160.44923400878906,88.08771514892578,59.0586051940918,114.47859191894531,4.360692501068115,85.41836547851562
2019-03-20,44.91892623901367,110.42681884765625,89.8635025024414,60.86164093017578,164.2923583984375,86.20721435546875,59.387245178222656,113.52765655517578,4.328181743621826,85.2674789428711
2019-03-21,46.57331085205078,112.96382904052734,90.96299743652344,61.3430061340332,164.92794799804688,84.8462905883789,59.730464935302734,114.19743347167969,4.564939498901367,85.91292572021484
2019-03-22,45.608848571777344,109.98517608642578,88.2385025024414,59.9296875,163.1999969482422,82.28119659423828,58.773773193359375,113.21341705322266,4.405116081237793,85.21715545654297
2019-03-25,45.05738830566406,110.55834197998047,88.71299743652344,59.420040130615234,165.13645935058594,81.59662628173828,58.36480712890625,112.96531677246094,4.312793731689453,85.46864318847656
2019-03-26,44.59186935424805,110.79326629638672,89.18800354003906,59.045867919921875,166.51681518554688,82.41316223144531,59.12432861328125,114.5860824584961,4.3894805908203125,86.35721588134766
2019-03-27,44.99293899536133,109.72207641601562,88.28500366210938,58.458805084228516,164.71937561035156,82.13273620605469,58.671539306640625,114.69356536865234,4.3802971839904785,86.2566146850586
2019-03-28,45.05261993408203,109.8724136352539,88.6709976196289,58.173954010009766,164.40159606933594,83.06475830078125,58.96365737915039,114.84245300292969,4.398910999298096,86.80148315429688
2019-03-29,45.34626007080078,110.82145690917969,89.0374984741211,58.403221130371094,165.53370666503906,83.49366760253906,59.00748825073242,115.59494018554688,4.456239700317383,87.22061157226562
2019-04-01,45.654205322265625,111.83625793457031,90.70950317382812,59.49944305419922,167.52976989746094,86.3061752319336,59.6866455078125,114.9251480102539,4.523743152618408,86.8769302368164
2019-04-02,46.31786346435547,111.99602508544922,90.6989974975586,59.82497787475586,172.99160766601562,86.71857452392578,59.4310417175293,113.87496185302734,4.541611671447754,86.96914672851562
2019-04-03,46.6353874206543,112.72892761230469,91.03500366210938,60.08650207519531,172.336181640625,86.89177703857422,59.08049392700195,113.42840576171875,4.68108606338501,86.91883087158203
2019-04-04,46.7165412902832,112.15575408935547,90.94300079345703,60.51526641845703,174.79896545410156,87.73118591308594,59.920352935791016,112.10533905029297,4.672152042388916,86.70088958740234
2019-04-05,47.02927780151367,112.65376281738281,91.86399841308594,60.118263244628906,174.5010528564453,87.52342224121094,60.24164581298828,112.60973358154297,4.738911151885986,86.88531494140625
2019-04-08,47.76933288574219,112.69136810302734,92.49299621582031,59.96095275878906,173.71652221679688,87.8060073852539,60.614105224609375,112.57666778564453,4.759758949279785,87.99179077148438
2019-04-09,47.6261100769043,112.08055877685547,91.79199981689453,59.68354415893555,176.34814453125,87.1577377319336,59.83271789550781,112.10533905029297,4.696969509124756,87.73193359375
2019-04-10,47.893463134765625,112.9356460571289,92.36650085449219,59.870140075683594,176.5865020751953,87.54834747314453,59.5625114440918,112.11359405517578,4.767451286315918,87.72357177734375
2019-04-11,47.494789123535156,113.06720733642578,92.20349884033203,60.025962829589844,176.2786407470703,88.28804779052734,59.8473014831543,111.80767059326172,4.75355339050293,87.807373046875
2019-04-12,47.47570037841797,113.6497573852539,92.15299987792969,60.678035736083984,177.85760498046875,92.42691802978516,59.09510040283203,112.44437408447266,4.715583324432373,88.0672607421875
2019-04-15,47.5616455078125,113.74374389648438,92.24349975585938,60.866607666015625,178.40377807617188,91.37142944335938,58.89792251586914,112.8908920288086,4.583801746368408,88.6288833618164
2019-04-16,47.566410064697266,113.48064422607422,93.1520004272461,61.13359451293945,177.6292266845703,92.33551025390625,59.29958724975586,114.13130950927734,4.67091178894043,89.20726776123047
2019-04-17,48.492679595947266,114.4202880859375,93.24099731445312,61.5420036315918,177.53981018066406,94.99502563476562,59.46755599975586,114.54474639892578,4.648078918457031,89.3558349609375
2019-04-18,48.66694259643555,115.92371368408203,93.08450317382812,61.608009338378906,177.04330444335938,94.2968978881836,59.248470306396484,113.71782684326172,4.62351131439209,89.52469635009766
2019-04-22,48.82689666748047,116.29019165039062,94.3655014038086,62.217899322509766,180.18138122558594,94.41326141357422,60.54109191894531,113.97415924072266,4.677365303039551,89.49092864990234
2019-04-23,49.5311393737793,117.8687744140625,96.1884994506836,63.05308532714844,182.50514221191406,94.52960968017578,60.891624450683594,115.68589782714844,4.731962203979492,87.08502960205078
2019-04-24,49.454750061035156,117.46472930908203,95.0875015258789,62.53003692626953,181.31346130371094,94.37171173095703,59.70854568481445,115.10702514648438,4.7443718910217285,87.53243255615234
2019-04-25,49.00594711303711,121.35484313964844,95.11250305175781,62.891807556152344,191.9193878173828,94.42157745361328,60.04448699951172,115.47918701171875,4.638647556304932,87.18633270263672
2019-04-26,48.77198791503906,122.0501937866211,97.53150177001953,63.392024993896484,190.1616668701172,95.13630676269531,58.78108596801758,116.0910873413086,4.419757843017578,89.36428833007812
2019-04-29,48.84599304199219,121.93743133544922,96.92150115966797,64.32398223876953,193.42884826660156,96.5076675415039,58.40133285522461,115.63626098632812,4.450531959533691,88.45259094238281
2019-04-30,47.90540313720703,122.71732330322266,96.32599639892578,59.498443603515625,192.0584259033203,96.44947052001953,58.62771987915039,116.76087951660156,4.491977691650391,89.88765716552734
2019-05-01,50.25687026977539,120.1614990234375,95.57599639892578,58.2260627746582,191.69097900390625,95.70980072021484,57.45195388793945,117.38109588623047,4.478824138641357,88.57920837402344
2019-05-02,49.9298095703125,118.5923080444336,95.04100036621094,57.88811492919922,191.19442749023438,95.91757202148438,56.44416809082031,116.82701873779297,4.546326637268066,89.11103057861328
2019-05-03,50.550498962402344,121.11991882324219,98.12300109863281,59.03147506713867,194.11402893066406,96.5076675415039,56.575599670410156,117.4306869506836,4.541860103607178,89.55000305175781
2019-05-06,49.769866943359375,120.41521453857422,97.52749633789062,59.22551345825195,192.5350799560547,95.65162658691406,56.32732009887695,117.4968490600586,4.463437080383301,89.21234893798828
2019-05-07,48.42820739746094,117.94393920898438,96.05000305175781,58.5009880065918,188.45358276367188,94.0891342163086,56.027889251708984,115.7437973022461,4.296165466308594,88.38504028320312
2019-05-08,48.437767028808594,117.93455505371094,95.88849639892578,58.100013732910156,188.22518920898438,93.59046936035156,56.11551284790039,115.59494018554688,4.316268444061279,88.69737243652344
2019-05-09,47.91735076904297,117.92516326904297,94.99349975585938,57.9605598449707,187.34136962890625,93.51568603515625,56.06440353393555,114.7183837890625,4.223697185516357,87.9967269897461
2019-05-10,47.25352096557617,119.45677185058594,94.4990005493164,57.94418716430664,187.03350830078125,93.50736999511719,56.55192565917969,114.98300170898438,4.189699172973633,89.49092864990234
2019-05-13,44.507171630859375,115.90493774414062,91.13400268554688,56.40333557128906,180.28067016601562,90.96417999267578,55.924068450927734,113.45320892333984,3.9323410987854004,89.57533264160156
2019-05-14,45.211734771728516,117.20162963867188,92.00599670410156,55.82123565673828,179.47630310058594,91.68724822998047,55.997928619384766,113.13902282714844,4.021435737609863,89.14480590820312
2019-05-15,45.75333786010742,118.85209655761719,93.55750274658203,58.101009368896484,184.97789001464844,91.33818817138672,56.411563873291016,113.21341705322266,3.9603848457336426,90.07339477539062
