strategy,mean,vol,sharpe,maxDD
equal_weight,0.2638785379478509,0.22976014909552003,1.148495676846669,-0.3047928606817548
cvxpy,0.2638790025696965,0.2297607538236518,1.1484946762153796,-0.30479280734902225
cpsat_cvar,0.1061037089348973,0.1840415056049615,0.5765205440268736,-0.2907159266581292
