strategy,mean,vol,sharpe,maxDD
equal_weight,0.2638785412088636,0.22976015312958975,1.1484956708747942,-0.3047929453789673
cvxpy,0.2638790033704082,0.22976075785487082,1.148494659549688,-0.30479289214738825
cpsat_cvar,0.11054131833725225,0.182273149792184,0.6064596922985326,-0.28396878738414155
