strategy,mean,vol,sharpe,maxDD
equal_weight,0.2638785391961132,0.22976016890539092,1.1484955832565187,-0.30479298630804263
cvxpy,0.26387900135812414,0.22976077363124225,1.1484945719308919,-0.3047929330764786
cpsat_cvar,0.2638785391961132,0.22976016890539092,1.1484955832565187,-0.30479298630804263
